"city","date","time","tempC","precipMM","windspeedKmph","humidity","cloudcover","weatherDesc","geometry","URI","name","alternative.fr","alternative.nl","alternative.de","alternative.en","country.code","avg_stop_times"
"Brussels, Belgium","2017-08-08","1500",19,0.1,15,69,51,"Patchy rain possible",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-08","1800",20,0,7,69,24,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-08","2100",15,0,9,84,41,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-09","0",13,0,10,93,63,"Cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-09","300",12,0,17,93,42,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-09","600",13,0,15,85,14,"Sunny",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-09","900",18,0,17,60,11,"Sunny",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-09","1200",21,0,15,50,48,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-09","1500",21,0,13,49,32,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-09","1800",20,0,5,59,12,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
